  Is this for real?	NOT
 Dumb kid	OFF
   Means nothing!! Your always so dramatic and none of your promises ever come true not sure why I still follow you. I'm starting to realize you are full of crap.	OFF
 YOU ARE CUTER THA ME SHHHH	OFF
"6/7  ....drunk 17-year-old tell us little about his character as 53-year-old, let alone about his competency as a jurist.""  But it seems a tad more likely that conservatives are merely clarifying, yet again, that “LAW AND ORDER MEANS USING THE LAW TO REINFORCE A SOCIAL ORDER."""""	OFF
 What do you expect? #Hollyweeders aka Hollywood liberals	NOT
   No I don’t know that nor do you....in fact a claim like that is bullshit. Imagine if we had never enacted clean air regulations years ago in the U.S....but wait! YOU DON’T HAVE TO IMAGINE...just look at the air quality in China!! That’s what pisses me off about you conservatives	OFF
" He wasn't really different with who he is now."" Or probably Howard himself didn't really know his son.  ""He doesn't trust easily. You have to earn his trust before you can get to know the real him, I guess. Tony has, at all times, at least fifteen thoughts of varying --"""	NOT
" I know you're here, and I do like you, a lot. But he is all I have left and I'm not going to lose him. Not again."""""	NOT
"10)  But why?  Do they hate us that much?""    Well yes and no.  For the Leftists, yes they do.  Why?  Because they're Leftists, silly!  You either get with their program and let them tell you what to do - or they hate you.  With the formerly conservative conservatives - no."""	NOT
   I refuse to acknowledge the scampi nik nak. Nice and spicy obscures it through sheer brilliantness.	NOT
 Griffin thinks she is funny but she's not. She's a disgusting pig!!	OFF
"#NowReading: A human rights crisis"" via  URL"	NOT
 A Whore MAYOR stealing the money and funded by Dems to bash Potus. WTF is the country doing with a 1960's power grid? God knows theres enough $$ to replace it.	OFF
                     Follow everyone on this tweet. We have to fight Twitter AND the Democrats!	NOT
 it’s like saying you’re pale! you live in the north pole! bitchass dipfuck	OFF
  @ cooktragic  This NOT good news for either Australian women or Palestine.  It is ridiculous to pretend otherwise.  Our only hope is his election is not successful! Or the abysmal history of women in LNP continues.  He is not a gentleman. In our culture it is 'Ladies First'.	NOT
     It'll be the lack of a range of good olive oil that will cause my mayhem	NOT
 He hit the lotto	OFF
 This is incredible.  She is being demeaned because she stood up for herself? I hope she knows she has many who support her and stand with her.  She is an example for other women.	NOT
  You love being on your knees....Your used to it Andy Vanderbilt! Stop being a hater and a liar when it comes to conservatives!	NOT
 I’m still confounded and amazed the Antifa wing wants new speech restrictions as though some other AG who isn’t a racist hack will be in charge of implementing in interpreting them. He’s suing colleges for discriminating against *white* students w/ Civil Rights law. C’mon.	NOT
 I should make a “sam has new hair and she is fabulous” sign that I have on my person for when we are together	NOT
     Hahah a left telling a right he is making everything political.. too f’n funny!	NOT
  where's McKenna? She no longer using Twitter. Did she defect to the Conservatives?	NOT
  I recall hearing Maxine Waters issue a summons for all people get up in the face of the Republicans and conservatives. Payback's a b**** ain't it?	NOT
  They had it rigged and had the media post those fake poles to try and discourage conservatives from even voting. Bombshell when the working conservatives got off work and went to vote! Ripped their poor NWO apart. Been crying and throwing tantrums ever since. Lies never stopped!	NOT
    So he is misogynistic cause his opinion is different?? I guess that makes you a bigot!	OFF
"Are the Cruz vs. O’Rourke Debates Ever Going to Happen?""  URL #TCOT #MAGA #RedNationRising"""	NOT
 and if you're in ANTIFA you are one of them shit for brains. Here worship your queen she needs her toe cheese licked out. URL	OFF
  Chuckle heads.	NOT
  I agree he is very intelligent and I like the latest policy of a sovereign wealth fund - something I've long supported. But he just doesn't cut through. Someone like Jo Swinson would get the party more air time imo.	OFF
 Disappointed in Taylor. Serena was wrong. don’t use your gender to be disrespectful. Serena should apologize to the winner &amp; ref	OFF
 Most definitely. I’m not advocating playing either game. Just thinking aloud they might play earlier.	NOT
      She is a master of twisting words. That is her greatest skill	NOT
   Divert and defame...we voted him in to get things done...not b/c he is well mannered	NOT
 So Dissapointing. This guy is the biggest hypocrite in the country. Embarrassing that he is our Senator	OFF
4) forgiveness is useless: she is trapped by trauma for 40y. Maybe if she lets go of her illusion of a perfect world where “this cannot happen” accept that she is the only one responsible of getting herself over this	NOT
" No prison time for you. You're going to get McCain-ed""   😂🤣😂            #DeathPenalty  #Treason  #Pedogate #MAGA #QAnon"""	OFF
   It sounds like Joe is channeling all conservatives who've been under attack by liberals all these years. Is this what they call transference?	NOT
 Christians been thinking women lie SINCE EVE and the start of Christianity....Conservatives just give it legislative and judical teeth to oppress women in the modern age.... #Kavanaugh  #KavanaughConfirmation  #metoo URL	NOT
 Ummm.   You are one of those people that shouldn’t be there.  😂	OFF
    Does your mom know you are on Twitter?	NOT
 Funny- Kerry should know! Right! Standing with our President 👍🏼👍🏼👍🏼🇺🇸🇺🇸🇺🇸 	NOT
 #LyingLiberals as usual. Put a republican in charge down there and see how quickly things improve. #HurricaneMaria pulled the veil off of liberals keeping people in #Poverty so they can stay in power promising a brighter day.	OFF
 Why would Kerry want to appear to be talking to the Iranians. There is no doubt he is trying to talk them into waiting out Trump. That's treason in my book to feel that you think you know better what the US policy should be than the US gov't. Promoting his book for personal gain!	NOT
 CONSERVATIVES ARE CREEPY COWARDS  URL	NOT
 NBC just doesn’t get it!  It has nothing to do with the day of the week or football. It has everything to do with the liberals looking down their noses at the American people. Their sanctimonious political remarks  - laughing at those who do not think like them.	NOT
 You should do it	NOT
   But ... but ... I was trying to get him to block me. The trans porn story was the perfect ammunition ... but now it will never happen! 😮😧🙁😞😢😭 URL	NOT
 Dam white slave owners	OFF
 lmaooo you are so wise ily	NOT
 Gun control is a weak subject for him. Two hands please	NOT
 Oppression... We need to start a movement.   Could be worse they could be Antifa dogs :)	OFF
     She is a waste if air. She needs to go.	NOT
   Liberals have made it an art form. #TroughTime🐷 ♠️	NOT
   How many  backbenchers think it’s workable? URL	NOT
 Antifa fight fascists. Are you defending fascists? BLM is sick of crooked cops murdering unarmed Black people. Are you defending killer cops?	NOT
"#Kavanaugh issues more detailed response, confirms the view that he deserves an opportunity to defend his reputation: This is a completely false allegation. I have never done anything like what the accuser describes—to her or to anyone...."" URL"	OFF
 I accept your apology and you are excused	NOT
  Come on! Even 35 years later and don't remember any actual details of the event?  this is nothing but another liberal doing whatever it takes to stop a conservative. The real SHAME here is seeing what liberals will do to get their way. U should be the one that should feel ashamed	NOT
 me and my girl walked through San Francisco and I came up with a new game. Homeless or antifa. The homeless are so much more pleasant	NOT
    shitt on Pitt - perfect for wiping the seat! URL	OFF
 The Show Must Go On! We must have crazy liberals screaming and throwing a tantrum inside of that courtroom? If they let these same animals in as they did during the hearings this is just going to be another circus	OFF
  Unlike you I'm not about that life ✌  ANTIFA = KKK	NOT
 Conservatives Are NOT his fan base have not been forever!!!!! Just trying to take out #Beto support and this is BS!!!	NOT
 She is PERFECT!! 💞💕💞 Love you both!	NOT
             We’ve also written a post about 5 metrics to measure the success of your B2B podcast: URL	NOT
 just saw your algae commercial blaming  that’s pretty rich considering you are the Gov and have done zero zip and now you want to be Senator of FL.	OFF
 This is one of the soros contacts for antifa activists URL	NOT
 Evil man. How would YOU know	NOT
 Oh that’s racist. Big Lips/Big Butt/Big Nose. That doesn’t even look like her. Also she is about 100 pounds to big. It also creates the image of the typical black woman with attitude.  IT’S SO RACIST. URL	OFF
 Just because his best stats season was at 34 doesn’t mean he’s the greatest pl midfielder 🤣 fuck off	OFF
 Chicago Tribune: London Mayor Sadiq Khan And The Ties To Farrakhan He’d Rather Forget URL via 	NOT
 dumb ass.  wear a helmet next game	OFF
 It’s going to suck with any rating. Venom without the Spiderman origin isn’t really Venom. This is just a Sony cash grab.	OFF
Just imagine the tyranny we’d be living under had these leftwing tryants waging war on us and our duly elected president and the American Republic itself gained tyrannical control of the US Supreme Court the neocon’s #NeverTrump crew was trying to deliver to them?  #MAGA 🇺🇸	OFF
 Lol shit I just said this on your other tweet 😂😂	OFF
 I knew you weren’t a Real Republican committed to your party!!!! You need to leave. Get out now!! You are a disgrace to every republican/conservative member who work towards solutions and does not constantly diminish The POTUS!!! Quit already.	OFF
     The stats from that are skewed. They considered “school shootings” a wide range that most didn’t even include a school. Just another fake stat to push gun control.	NOT
  Which some fantasy gun ban you’re rolling over in your mind would prevent?    Gun Control Is Evil Misspelled  URL	OFF
 HAHA! You try so hard to be condescending but i'm sure you and stormy can relate! But you are correct on how sad Trump really is. Old man literally owns the Viagra company. Jokes on you kid. URL	OFF
 Is it bad that i like Quetsiyah. And thought Amara and Silas deserved it?	NOT
 We would rather keep Bieber than Trudeau. You are welcome to Trudeau	NOT
 The transparency of their acts furthers the myth that all women are victims. Some truly are but these crazed liberals wouldn’t know one if they saw one. In the end their hubris will hurt the real women that really need help.	OFF
 It's just that it looks scary. That's all liberals care about. Optics.	NOT
  🥀😢😢😢😢😢 so sad and preventable. Lift gun control in Chicago. Allow decent people to defend themselves.	NOT
 Ever see when someone Is stuck in quicksand and gets the brilliant idea to reach down and pull their feet out... = ESPN	NOT
 You are awfully quiet.😪	NOT
 They been had open world spider man games tho. We need a avengers game with all of them niggas	OFF
  My bias park JIMIN  he is perfect man 😍😍😍 #JIMIN #BTS #MAIN DANCER AND READ VOCAL💕 HEART YOU🤣💟👍 URL	NOT
Same here but the more he talks the dumber he looks WWGIWGA MAGA URL	OFF
          😂😂😂 your hilarious. You spin my words just as they spin Alex's words. I never said it didnt happen. I said it was a false flag and they had actors help garner public sympathy for gun control.	NOT
 I've got this great idea for a phone app though. JustWank	NOT
  What does Juan contribute on Fox? We all know which side of the fence he plays on. Pretty much know what he is going 2 say. Listening 2 him is like watching paint dry. I have better thgs 2 do😠🤢	OFF
  Long time prisoners will also have a hard time while he is there.	NOT
 Leftist Collusion PreScreening Party	OFF
"  is a piece of royal shit of Nehru Dynasty. Sometimes I wonder if everything I was taught stands shaken! Eminent Citizen"", ""Liberals"", ""Intellectuals"" all these terms now tell me 1 thing: The person being mentioned is anti-India, feeds off my money &amp; shames me always"""	NOT
 Sounds like a lot of liberals don't want America to know the truth.	NOT
 Oh fuck yeah	OFF
 What an empty soul you have.	OFF
 He is both. Best hybrid EVER.	NOT
 Go away my child. You are so boring that you can't even entertain a doubt.💩💩🐷🐷	OFF
 Or we could have gun control	NOT
 URL If you’re not an ancom then you should be on my side	NOT
                    Jaws V: When Jaws Jaws Back - Starring Kurt Chiselchest and Lorna Buxom  Whud I win?  It better not be one of them laser swords...Jess will b jealous.	OFF
 Never saw it before. It’s delicious	NOT
                                                  Did I say something personal?	NOT
 Can you take that to the bank?????	NOT
#Westminster  #Tories   #Brexit 🇬🇧  #Brexiteers #OutOfTheEU  #EU #Brussels #Remoaners #Remainers #Quislings #FBPE #Non-Patriots #Anti-UK #Pro-EU #Traitors #snowflakes #bedwetters #LeftieLuvvieLiberals 😂😂😂😂 URL	NOT
 You rock Laura.  We need the Rinos exposed.  They are hiding behind Republican status.  We need new blood in November.  It has to continue to 2020.  MAGA  Our forefathers would want us to save our Country.	NOT
 Right.!!!! I don't know what the hell he is saying half the time. I would get thrown off the show the first episode.!!!!😟😕	NOT
"  Conservatives Right we've bought a load of Steam powered Rolling Stock for Brexit Britain, Why not close a few more lines like they did with the Beeching cuts?"" URL"	NOT
"  This is absurd. Read more about the history, politics, and true belifs of fascism. Antifa do not/cannot do the bidding of ruling class because that's what fascism is for aka bootlickers. And u.s. liberals"" have always been right leaning."""	NOT
 he is going extinct	NOT
   Fucking glory hunters	OFF
 You would. Can't fix stupid.  #MAGA #QAnon #ThursdayThoughts #DrainTheDeepState #ThankfulThursday #WWG1WGA #WalkAway	OFF
2019 tours will include flights and hotels.	NOT
Trump... an Ive league billionaire and negotiator extraordinaire!! Jan... #Resister !! 🤔 I’ll take Trump!!! #MAGA #Trump2020 URL	NOT
 Another funny thing is how they refer favorably to Japan because of gun control but admonish Japan for their refugee policies 🤔🤔	NOT
 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 THAT SUMS UP THE STATE OF LIBERALS	NOT
A Long Ass Blog That Might Not Make Sense URL	OFF
 Brett Kavanaugh was supposed to be a selling point for GOP candidates in the midterm elections. But now he could become a liability...CBS enough of all your BS lies. Go away with your other liberals CNN. MSM. WE ARE NOT LISTENING TO YOUR IGNORANT BS Stories!!! 😡😡😡😡	OFF
  he is rushing to catch up to drumpf	NOT
  Happy Birthday Tyler! May God favor you with a day as AMAZING as you are! Be blessed today &amp; always!! 🎉🎉	NOT
" Question: Did you get the amount of money from liberals you wanted? After 30"" years, that was your only reason."""	NOT
 Lmfaooooo foh w that free thought shit Lmaoooo	OFF
. My God. #TheEmmys  And the limousine liberals are sick disgusting animals with no brains.  .	OFF
 I bet they all have 'fitted' waists. Because women are meant to look 'hourglass' even when they don't give a shit.	OFF
 I have long thought that liberals are children trapped in adult bodies.	OFF
 What does a snot nose 18-year-old kid know? He’s just a loud mouth immature punk who the media has placed on a pedestal using to promote gun control. He is fed tag lines to spark controversy in order to bring attention to the gun control debate that he knows nothing about.	OFF
  Why do you think liberals hate guns?  Bc we don’t think military weapons should be in civilian life? Please.	NOT
 ❤ You are beloved! ❤	NOT
" Please don't tie him to the left - the guys pathalogical Also, let's not make alt-left"" a thing.  The alt right are Nazis and white supremacists  a bunch of random college / yuppie socialists, podcasters, and a few antifa are not equivalent in any way, shape, or form."""	NOT
 There is no way you can defend    He is the worst for Auburn. Time to part ways	NOT
  Isn’t he married?  Where is his wife?	NOT
  Yes mothers now this is what the deranged left will make you do to your little boys! Are we really going to let this happen? Pure EVIL! #VoteDemsOut #MAGA #2020 #ConfirmJudgeKavanaugh  URL	OFF
  Omg shyt	OFF
  Sir now to Russia....Putin is broke and a little bit crazy...The paltry 1.7 Trillion GDP might cause desperate actions from his dying regime. Denuclearization in exchange for oil patch tech. Thats all they have.. Sir..MAGA	OFF
...and then there's this: URL  #TRUMPARMY🇺🇸©  #AllVetsRadio #VOC #TheBrooksBrown✔️ #MAGA❤️🇺🇸         URL	NOT
  Pushed to my limits. URL	OFF
   #TrumpDerangementSyndrome Case number 3837252 Wow #liberals got it bad about the same as the #msm	NOT
 Seriously?! Do you really believe your own crap? Why don’t you just move on if she is so offensive. This ugly side to you is very unbecoming😞	OFF
 She never planned to testify. It was all an act - one that fell flat very quickly.  Liberals will never learn.   We know their tactics. We can accurately predict their actions &amp; responses. We also know how to think &amp; do research. That's why they hate us. They can't control us.	OFF
 She is your sister!lol	NOT
#cincinatti  well these shootings will keep happening because of your stupid gun laws so its time americans woke up and do something about it because it will keep on happening again and again and not god and prayers are going to help only proper gun control laws will.	OFF
 Oh my god. They’re so fucking cute.	OFF
   Why would anyone be in group lock-step with either party? I’m in favor of gun control and believe in climate change. I’m against big government and wealth redistribution. Independent thinkers don’t fit into either party.	NOT
 Yea I think so! She is for the time being thanks for asking :)	NOT
 His jewels have their own gravitational field!🛸	NOT
 I’ve actually never seen GOT but I know who he is and I still died	NOT
  Such a cool Synchronicity..it def made my day!  Just released a thread w/exactly this concept.  #DeutscheBank connection is undoubtedly the pivot point..&amp; #Mueller has a crack squad of financial forensics experts on his team w/VAST DB $$-laundering knowledge.  Subpoena #Kavanaugh	NOT
#Muslims and #Islam finally got their #WhiteSupremacist #Terrorists they have wanted for so long they can harp on about and say were worse than them ..  Two 15 year old boys from #Ramsgate!  Jesus 🤔  #MAGA #MEGA #MCGA #MBGA #Conservatives #Patriots URL	NOT
 Trump is just playing whit liberals I bet this is his way to help conservatives win next elections and take credit. Trudeau is in the corner right now. Any deal whit USA will be bad for Canada.	NOT
"  Serena is a bully. She threatened to shove a ball down the throat of a line judge in the 09 US Open. She was 2 points away from losing in the semifinals when she dbl faulted. She went ballistic and was penalized a point. She lost the match due to her threats. She's a bully"""	OFF
 There already is gun control tho...	NOT
 I don't think he needs a qualification.  But good  on you. I am impressed.  You are an inspiration to you younger peers.	NOT
 ...Stay Classy!!...what a bully - if I were the ump I take her to court for bringing his reputation into disrepute...🤔🤔🤔 URL	NOT
 He is 100% and ballin'	NOT
 she is back !	NOT
   European liberals and conservatives must stand together against populism. Follow my page if you think the same. 	NOT
"       And the definition of freedoms is also important. For instance, most of those countries have strict gun control. Some will also jail you for calling somebody a name on Twitter. Against the law in London to carry a pocket knife. However, some label those freedoms"". I don't."""	NOT
*** TO BE DESTROYED 09/08/18 ***  We don't have a back story on friendly GLORIOUS....she is a sweet young lady who may just need a little time to decompress and feel confident. Please help her tonight!! URL … URL	NOT
  Latino Conservatives=Self-Hating Freaks	OFF
  Google needs to lose its 501-3c privlages.	NOT
  Whatever happened to innocent until proven guilty... liberals just want Kavanaugh to be guilty because Trump picked him. Get over yourselves	NOT
 Can we talk about how he is having the worst year of any player in yankee history?	OFF
.. this woman has nothing but play tennis and yet she is constantly being disrespectful it’s insane. the whole all owes her an apology atp URL	OFF
 I mean if Allsup was a communist or some Antifa shithead people would be coming to her defense despite what a shit she is.   This political team sports is dumb. Allsup is a Dickweed.	OFF
   You assholes are both going to jail.  What happened to the $94million paid to your company?  Mueller knows.	OFF
      Lol you are being mean.	OFF
 She is hot!!	NOT
 YOU ARE HELPING THE #RedWaveRising URL	NOT
 all those muscles	NOT
 I believe that gun control laws should be more extensive. i feel that the government should come up with a better way to assign people guns. i agree with protecting yourself but to what point. Its alot of innocent people dying. #102/20522	NOT
  No fr! People are always on the most bullshit &amp; I’m not postponing or missing anything else because another person can’t get their shit together. So if all else fails I go by myself &amp; Tbh I end up having a better time anyway 🤷🏽‍♂️	OFF
    Coming out of closet and admit he is Russians asset	NOT
 He will end in gitmo	NOT
 He is so very stupid. Or is it he is just so concrete??	OFF
 Dominos is ass	OFF
 Hi hopefully you are now on board as one has passed through. I do apologies for the delay. We have experienced heavy delays across most services passing through St Albans due to roadworks. Apologies for the delayed response.	NOT
 I muted her awhile ago when she tried to say some shit like that 6ix9ine was doing positive work for Mexican rap like he isn’t some kind of pedo garbage.	OFF
 Fresh boy think he is strong 😂	NOT
1. My love ~ 2. . . . okai . . there you are ~ URL	NOT
 He’ll no!!!! It’s all about creating New Democratic Voters!!	NOT
  maybe it was democrat antifa	NOT
 You are literally one of the most beautiful people I have ever seen in my entire life and I want you to know that.	NOT
  Me too! Jacks a sack! We conservatives tweet in a barrel!	OFF
    I am suggesting ways for our Climate Barbie to lead by example. Something liberals don't know how to do. 5 ethic code violations will prove that.	NOT
  A voice from the frontline of domestic violence that the gun lobby cannot drown out. #cdnpoli URL	OFF
  yet another “good guy with a gun....”🤦‍♀️ WE NEED COMMON SENSE GUN CONTROL LEGISLATION #doSomthing  #VoteTheGOPOut #CountryOverParty  Documents: Alleged mass murderer thought wife was cheating URL	OFF
    Im going to tell you one more time to fuck off before I block and report your ass. Whos your current president?	OFF
 The greatest generation and the original #antifa Thank you for freeing us from nazism!	NOT
    You liberals are so “ nice” and “ caring”	NOT
MAGA are PERVERTS AND DEMONS-PERIOD! NOTHING IS SACRED OR INNOCENT WITH THESE MUTTS OF SATAN URL	OFF
 Tell me did restoring your computer to an earlier date correct your problem you were having ?	NOT
 You do realize how ridiculously radical all these tweets sound right. Who are you trying to mobilize antifa?	OFF
 He looks like he’s been sucking on a lemon before he goes into those hearings.	OFF
 He is so brutal. Hopefully he sells the team...	OFF
 Keep getting yours	NOT
  liked Trump but he is too scared from democrats. Plus he is making millions making unprofessional short videos. Its pretty much like looting the liberals but legally	NOT
 I’m thankful that people who virulently demand gun control frequently don’t have guns. Mercifully it’s  natural selection in a way. They generally show violent tendencies verbally. Licensed gun owners are usually a very civil and polite group b/c they understand the alternative.	NOT
   No I don't know. But I know he is one heck of a patriot who preached the unity of the people of #Ethiopia when it was costly to do so.	NOT
       Did I say that 🤔 no  typical liberals	NOT
  That would be about how the Dems work. Still think Dr F was told long before it wasn’t ever going to this far because someone convinced her the conservatives would roll over immediately	NOT
 Stamp we did this shit all the time	OFF
  Liberals Demonuts will never learn. Conservatives always will find the Truth and blow their whole story.	NOT
" But But But we need more gun control right? Oh wait... GUESS THAT DOESNT STOP CRIMINALS, only law abiding citizens. Which is known. So.... think on why they"" want to CONTROL you and disarm you."""	OFF
 More like what I’m missing... lmao I’m just bitter about being ignored yet again and I’m ignoring her because that’s what I’m like but it’s so hard not to message her 😭	NOT
 #MAGA Durbin must have participated in the Tesla podcast to think Huessein’s administration was scandal free. Durbin thinks gun control works in Chicago also. #2A #rahmemanuel #ChicagoPD 	NOT
" Now to get inner cities, i.e.#Chicago, to have policies that promote job growth there so that the #nuclearfamily returns. The lack of one is why   have the daily killings, NOT a gun control"" issue. #twill"""	OFF
 Awesome 👏🏻👏🏻👏🏻👏🏻. Of course the left will think differently but who cares. This is great!!!	NOT
 She is full of it. She will go for it.	NOT
   You are not a poet. Don't ask how I knoweth.	NOT
 why do conservatives not understand grammar	NOT
10. New Gun Control Laws 11. Term Limits 12. Eliminate lifetime salaries for politicians 13. Same medical benefits as any other Federal Employee 14. Federal Holiday on Election Days 15. A review of Presidential powers of pardon	NOT
" It's hard to believe you are 39.  I remember you as the cute first daughter"" in the White House.  I voted for your dad twice.  You have been a true force for good.  Thank you."""	NOT
  Ha! I’ve met you both and neither of you are dull! Me on the other hand.....😌	NOT
 lol he thinks his ex girlfriend was an antifa infiltrator?	NOT
Are WE anywhere in this? Am I REALLY just asking   (I see #SlimShady EVERYWHERE in this lol) #TheGreatAwakening #Qanon #MAGA - Time to ALL wake up to OURSELVES! #TheStorm #WWG1WGA #JesusIsBack #GodIsGreat  URL	NOT
            Why do you keep telling this lie? There WERE ppl there that did not belong to Antifa/KKK that were just there supporting or not supporting the statues staying or going.#Dems love repeating lies because they have nothing else. Do you repeat hands up don't shoot too? Probably.	NOT
"29.  Listened To The Liberals; Democrats And Their Bed-Buddies In the MSM DEMAND Transparency"" From the    Well, Your About To Get A YUGE Scoop Of ""Transparency"" From him. Like I Said In the Start of This Thread: Be Careful What You Wish For.  ~End. URL"	OFF
" It's called FDS or otherwise commonly known as not getting your way"". Antifa members hard at work. 😂"""	NOT
"2) In a weird way the debate about Section 33 reminds me of the gun control debate in the US. They have laws that allow people to own guns designed to kill people yet are shocked when guns are used to kill people. We assumed they would restrain themselves."""""	OFF
  Wow you are to sweet	NOT
    Reasonable gun control = use 2 hands.	NOT
"  he/she is lying also. claiming I didn't know they were dating"" but when you look at her old tweets you can see her arguing with Careeeema and saying they're dating. Plus Tom and Z are too careful to hold hands in public. 😂"""	NOT
  *rich liberals*	NOT
"    Don't worry fellow #Antifa and #resist member, I have made an excellent plan to stop Russian influence for good. I call it General Plan Ost"". We will invade Russia's western border in three different army groups while cleansing the population all the way to Moscow!"""	NOT
  Anyone who supports gun control is a racist.  Just like Shannon Twatts	OFF
 AS IT SHOULD BE!	NOT
 Why I love ong seongwu? Bsc he is the reason of my smile and tears. He such a precious human being on earth and the ongly one that can brighten up my mood. Why I cry is bcs im so poor that I cant afford to spend much on him but thats encourage me to do better in life bcs of him💖	NOT
  yes like going after the 5pc on plastic bags so that  could get their own way on uni credit and austerity and even now go back on a promise to cut tax for self employed	NOT
  Yes as the Democrats and liberals continue to sabotage the November elections it would be the intelligent thing to do so say 20+Million Veterans URL	NOT
                 So does antifa go to Church?	NOT
ANXIETY FUCKING SUCKS !	OFF
  Dolt. You’ve become another nail for Hammer Trump.	OFF
But does he schmooze with Communist #Putin in Helsinki like your daddy?   .    #MAGA     URL	OFF
  That wench is on something.  She must be to spout her drivel.  Wanna bet someone gives her the beating first.  Let's see .. she is in a parking lot with no one else around and a few black women who are much better then her find her.  Or white people much brighter :)	OFF
. absolutely right to not propose another referendum.  . are not in power &amp; we are not negotiating.   It’s for  to make Brexit work; it belongs to them.  If they can’t do that then  should call a General Election.  Labour are ready. URL	NOT
@ All the Tana Supporters that are saying she is innocent.  #Tana URL	NOT
  I is glad the you worked hard but shame you are physical dementia the thing are you may not be simples to understand talk when write you cannot clearly :)	OFF
 War on free speech. Antifa and high tech.	NOT
           Yea cuz mushroom penis syndrome is definitely an impeachable offense 😂 #MAGA	OFF
      You have nothing you are isolating yourself from others and it's quite hilarious to watch. Also if you were around for the idea of #Anonymous years ago you would know it's in general about resistance. I don't support senseless violence actually I fought against Antifa like u.	NOT
 Canada stands behind  and his governments negotiations with the pseudo dictator    Weak conservatives as usual. No backbone.	NOT
 Doubtful. He's one of the least hateful people on this planet!! Maybe you're looking in a mirror.	NOT
 He is Jesus	NOT
 The war on the right = Antifa	NOT
 He is compromising an active investigation. Sounds like obstruction of justice to me!	NOT
                                                  Yeah that's why antifa dresses like isis	NOT
  He is doing a better job than I could do #18n18	NOT
 Liberals philosophy is your guilty until proven innocent	NOT
 Go buy an Antifa shirt from wal mart you lumpenprole	OFF
 So babies aren't future men? I suppose ripping their limbs off and sucking their dead bodies out and putting them in the trash. That's sorta thing?	OFF
Antifa Caught Off Guard After Getting Confronted By The Last Person They Ever Wanted To Answer Too URL URL	NOT
 Wrong 99 percent of the time she is in a bed or laying down suntanning all summer long she is bland like a dry piece of toast! ... carry on #BB20	OFF
 Democrats leadership has been silent about violence on Republicans for a reason. This explains why their response to antifa was encouraging them!	NOT
 This is not conservative. What has happened to our party ? Lost the plot. 	NOT
" I read a comment from a women saying  why didn't you come to us when slavery was a choice, wearing MAGA hats and talking with Trump"""""	NOT
  he is always the victim..same song and dance..	NOT
 There is a rumbling that's starting to bubble. Dems aren't listening . They're  barrelling on. Mistake. Dems seriously need to stop and listen. There is a rage building like I've never seen. The silence of Conservatives and Republicans is becoming deafening. Dems need to listen.	NOT
 He is also still behind	NOT
 Nah. Did you see his sideline out burst Sunday? He is a me first player and only cares about his stats. We don’t need him	NOT
 Because only the unhinged liberals that are scared they won't be able to murder their babies are demanding this. The other normal rational people with common sense can see this is just a fake accusation to stall.	OFF
    OK..... you are wrong	NOT
 What’s next... -Mr. Hooper is retconned as a pedophile -Grover becomes trans -Barkley is neutered -Big Bird is put on meds to stop seeing Snuffy -Oscar shoots heroin -Elmo now member of the church of satan -Telly joins ANTIFA -Zoe has abortion -Kermit labeled hate symbol by SPLC URL	NOT
"   Just another BLM brat blocking a highway, ANTIFA thug swinging a bike lock. Here comes just another screamer from the gallery - except this childish scoundrel screamed he RAPED me!"", sat down in the middle of the room, stuck her thumb in her mouth, and whined ""prove me wrong!"""""	OFF
 *as fuck. Not ass fuck. Although conservatives are fucking us all up the ass right now.	OFF
 He should have done that with Obama	NOT
  Irony alert. Didn’t the  under Thatcher sell of most of the council house stock and now they are trying to replace it. What a joke these people are	NOT
  After seeing the contents of the post  I for one are pleased with the legislation we have in regard of gun control. On the other hand legislation does need to be improved to support mental aid to this individual. He has to be sectioned.	OFF
 Well now the liberals have finally destroyed sesame street. Whats left?	NOT
  They probably shutdown the  website because of the death threats. If she votes yes she’ll most likely get lots of support from #MAGA voters.	OFF
   Exactly she is so incredibly talked and I’m so excited to see her on my tv weekly. 💙💙. She’s brilliant.	NOT
  Your logo looks an awful lot like the Antifa flag and Communists flags. Coincidence much?	NOT
   If so why do Democrats continue to say he is a rapist? Why do you Democrats say Republicans allow a rapist to be president?  He isnt unscathed.	OFF
 God never worry’s for he is powerful	NOT
 Thank you greatest president of all time  MAGA	NOT
 I can't believe Luigi fucking died 😘😩❤️	OFF
  He is a farmer thay grows the stuff they make canola from and Land O'Lakes refuses to dilute their pure butter...maybe....	NOT
 I don't entertain shit.	OFF
 Right you are!!!	NOT
 what the fuck do you gain from posting on your private instead of your public	NOT
                                                  Cute	NOT
#mdzs2018  Day 15 character deserves more love:  Wen Ning  she is a beautiful and innocent person deserves all the love of the world her personality is very adorable gives me the need to protect him to adopt. URL	NOT
 They just need to go away. No one wants to see them in the media advocating for gun control. It's unseemly.	OFF
 Haha true. She is sad but doesn’t need the validation so just let her and her followers keep spreading the hate they have for truth.	NOT
Organized Resistance: The Leaking Campaign At State Dept To Derail The MAGA Agenda URL via 	NOT
  man he is so fine	NOT
 Governor of his state next	NOT
 Funny how he thinks he is soooo important...not...😂	NOT
 Please and that bitch will get popped and end up with a lump like her dumb ass sister 💀	OFF
