 You niggas spend on us and we get used to it. I hate to admit it but half the things my boyfriend does for me I can’t do for myself 😂😂😂	OFF
  We seem to have less shootings that you guys.  Apparently you need more gun control laws.	NOT
  Hollywood #EmmyAwards = Anti-First Amendment (ANTIFA). They’ll obviously shut you down if you’re not part of their cult.	NOT
  She is your sister????	NOT
 Thanks for the kind words! We're so glad to hear that you are loving the mattress! 😀	NOT
      You are a child. Don’t even talk to me. Lmao.	NOT
 lie detector test?  no such thing.  if you mean polygraph   it doesn't detect  lies or truths   yes  Kavanaugh should ask for an fbi investigation into Dr fords history	NOT
 Exactly. We can take the theatre. 👍	NOT
$10 B/W commissions are still available!  Please DM if you are interested!  #artistforhire #commission #robots #anthro #furry #monstergirls #cyclops #pokemon #magikarp #catgirls #possum #artistsontwitter URL	NOT
                                           Okay 🤗	NOT
 You are strong girl. Don't listen to the trash talk. They don't know anything. You just go and tell the truth. That's all that matters. 🙏🌊🙏🌊	NOT
 Cuz liberals are sick of cnn!!!!	OFF
  You're on Twitter so you have the internet? Here's a condensed basic history.  URL	NOT
 Us conservatives hope he does.	NOT
 BOYCOTT THE ANTI AMERICAN NFL. Football ain't all that anyway.	NOT
 Hope they're brushed up on their very large negative numbers!	OFF
  Don’t they have strong gun control in Chicago? So nobody should be getting shot. Oh that’s right only law abiding citizens are being shot because criminals don’t understand they can’t have guns...Gun control is not about controlling guns it’s about controlling citizens!	NOT
    do you like/love Louis Farrakhan because he is a racist or an anti Semite? Which one?	OFF
 You don’t get it it all. Women don’t like to come forward because of men like you. When they finally do come forward men LIKE YOU either slut shame them or call them liars. Men LIKE YOU are shy a lot of victims remain silent.	OFF
... ammunition is in many states easier to buy than cold medicine...'   California Tries New Tack on Gun Violence: Bullet Control URL	NOT
  You missed seeing Pruitt chewing butt all the way to the end. He's all business. I love it	OFF
 Dude. What the fuck is WRONG WITH YOU?  I sent you a direct tweet to show you how you re-tweet your OWN shit. Then I let it go. Now you want to double down?  Just go back to Whoviille	OFF
  He is!  Lock him up!  Lock him up!  :)	NOT
 He wants his 5 min of fame.	OFF
 Hang in there. She is alive.	NOT
 #Causality? Is it:  1. Chicago lawmakers instituted strict #guncontrol BECAUSE of high pre-existing crime rate? 2. Crime rate is high BECAUSE strict gun control prevents law abiding citizens to be armed - so only scofflaws have guns? 3. No causality at all. Statistics are #COHORT	OFF
  Agreed. I have better ideas: ABC—Let AntiFa beat her to death at a pro-Trump Free speech rally.  1/	OFF
 here we go this is where the nats blow a lead now or the 8th inning have you not learned and strasburgh is not what everyone thinks he is inconsistent	NOT
#Tyranny #Totalitarianism #Leftism JUST WHEN YOU THINK #THELEFT CAN'T SINK ANY LOWER - #Liberals fear their major cultural victories of the past half-century are democratically... URL	NOT
 yo he is gorgeous 😍😍	NOT
 I already knew that ! LMAO 😂 SO stay with us deplorable bigots!! We’re getting ready to fight for our COUNTRY! #WWG1WGA	OFF
 Element of surprise has gone then Somehow i think this is more	NOT
      A popular vote would be terrible! We would become a Democracy!	NOT
"   Freedom From National Debt"" is also very good and written by former Deputy Secretary of the Treasury Frank N. Newman. Also great cuz he is not an MMT academic but basically confirms MMT from a non-MMT insider's perspective"""	NOT
" A much more traditional"" take on the Lois &amp; Clark dynamic is showing up in Tom King's Superman 100-Page Giants at Walmart. I would recommend it. She is not SUPER-heavily featured in the first issue but she is well-treated."""	NOT
         You mean like all the Liberals screaming at a SC nomination hearing? That kind of clown show? So tell me since when do accusers get to make demands? This isn't a university misandry board of injustice.	OFF
 Yes he is and it's giving a Good View	NOT
 Boy is that professor stupid or else has a mental illness. He obviously should not be teaching anyone!	OFF
 Bono is utterly stupid ridiculous wealthy tax avoiding hypocrite fascist  I can’t listen to U2 again	OFF
 Oh no! Hope you are okay.	NOT
 An insult to holocaust survivors and their families. An embarrassment to film making.	NOT
IN HONOR OF #ConstitutionDay  I PURCHASED A #TRUMP t-SHIRT AND A #MAGA HAT  #TRUMPTRAIN #LIBERTY #FREEDOM #AMERICA #USA #LIBERTY URL	NOT
 What do you like to do when you are with your family? #AskAlly	NOT
 Thank you ! Yes he is so sick 😭	OFF
 no one attacked Kavanope!! We are allowed to question  liars.  He is secretive and He lied under oath. What more do you need?	OFF
 Bigly....lol.....bigly? He didnt won...he was elected by the people of the united states ahole...what he'll are you referring to? Antifa fools that get their asses kicked...vagina hats..lol pathetic ass	OFF
 looks like antifa	NOT
 True point.  Gun control is total bullshit.	OFF
 You are a bad ass! Keep fighting for us 💕	OFF
   Check this ad out. Super creepy  People are pointing out a disturbing problem with this Republican election ad URL	OFF
  No liberals calling for  to resign URL	NOT
 and why do all the issues about Pc only focus on liberals What about conservatives on kneeling on fake patriotism Or Republicans freaking out over an abortion	OFF
"Judge Dismisses Lawsuit of Berkeley Student Injured at Protest of Yiannopoulos Event""  URL #TCOT #MAGA #RedNationRising"""	NOT
"         They lie about firearms. They call the AR-15 a fully semi-automatic assault rifle."" They push gun control.  They say Donald Trump is racist and hates Mexicans.  They say he colluded with Russia.  So yes, they lie"""	OFF
 And then wana talk shit when you play something they don’t know but the song be fire and end up blowing up then later becomes they song 🤦🏾‍♂️	OFF
"  How's not going low"" been working for conservatives?"""	NOT
Elizabeth Warren Fundraises off Sexual Misconduct Allegation Against Kavanaugh URL via 	NOT
 I said the same thing today lol	NOT
" If you are into comedy movies the galpal flick Bookclub"" is both funny and heartwarming! Diane Keaton ,Jane Fonda Candice Bergun and Mary Steamburgen are just part of the fantastic cast! Made me laugh from beginning to end"""	NOT
  Milk is meant for calves not humans. Give your head a wobble	NOT
 Why do affluent liberals like Cooper who claim to support diversity usually live in areas without much diversity?	NOT
 I don’t trust Kanye right now. I might not like that shit.	OFF
 This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a dirty politician	OFF
        ACHTUNG - It's today vote now being question by Hungarian   -	NOT
 You are way to good at this	NOT
  Case and point society through mind manipulation is causing people to do horrendous things hurting weaker creatures is a sign of a deeply troubled individual but yet the left focuses more on gun control than on getting to the core of the mental health of the people	NOT
   simply cannot accept failure. Former President Harry Truman he is not. Trump will always look to blame others.	NOT
 #Deplorables are resolved to #MAGA URL	NOT
 he’s obviously a bitch	OFF
 The  are currently polling 6% Chuka. Khan will lose London to the Tories at next mayoral election. But that’s the aim of the Blairite cosplaying Tories. Keep the Conservatives in power stop any real alternative to the Financial services 2nd British Empire gaining power. URL	NOT
"  To the view"" all the persons involves in the show- please you are better than ""this"" to have self promoting ""stripper"" on with her lawyer  please don`t lower your standards !!!"""	NOT
  Investigation reveals it is highly probable it is an ISIS attack. Worst case scenario a joint ISIS-Antifa attack	OFF
"President Trump's economy is the rising tide that is lifting all boats. This is especially true for Hispanics who were among the biggest victims of the low-growth, high-regulation economy under Obama""  Hispanics flourishing in Trump economy URL #VoteRed #MAGA"""	NOT
 He is irrelevant	NOT
 Those idiots are fringe right. They are hated by most conservatives.	OFF
 henry is so fucking great and was def my #sickkidsinlove inspo and i love him and his death is a PROBLEM	OFF
 Amazing that the Dems are always the ones who hear the whistle.	OFF
 And the last one when she is with herself. The truest personality.	NOT
   Now we just need antifa outside when they confirm kavanaugh	NOT
 Right..? Total OCD right there lol Yeah...totally gonna floss that sucker off.	OFF
 You meant to say for yourself. Now is it time to talk about gun control?	NOT
#MRU in the media | Liberal MP crosses floor to join conservatives  via  #CdnPoli URL	NOT
 Fuck yeah!	OFF
 I hate him im so fucking sorry	OFF
 He is saaaaaaadd 😂😂😂 URL	NOT
 There is a full-blown coup d'etat going on between the Deep State and the Liberals for everything they can do to try and get Trump out of power and it's absolutely ridiculous and should be against the law	NOT
 and  you need to find this lady! Do your thing. She is a terrorist waiting to strike. URL	OFF
  I know this is most likely a fake profile set up 2 get conservatives unhinged so this nut can report them. Just had 2 get that off my chest!	NOT
 Billy bargain 👍	OFF
" The 1st word Rian Johnson used is regret"", and he asked about fear. So Rian Johnson must have thought of these 2 emotions for Ben ... I conclude that Ben regrets that Rey didn't accept his offre and fears to be alone and that she doesn't love him as he does 😋#Reylo"""	NOT
 Kamala Harris speaks to those she disagrees with in a condescending fashion that I find gutter like! I want to snatch her bald headed routinely! She is so full of herself and is very unbecoming! 😠😡🤬😤	NOT
 Conservatives; the trailer trash party of Canada.	OFF
 He’s so yesterday	NOT
 What about the other to girls was that sinnfeinn fault as well oh right it's only the ex hard line republic you are interested in she is the only victim because she would do aunt thing to bad mouth sinnfeinn shame on you	NOT
"#guns #2A A Second Amendment Zone"" is Ridiculous. So Are Concealed Carry Laws – Daily Utah Chronicle: The latest installment of the nation’s endless debate on gun control recently surfaced on the University of Utah campus. A g URL URL"	NOT
"      UNDERSTOOD, Sir! Nation HUNKERED DOWN in our COMMITMENT 2 help you #MAGA, in your God given STABLE GENIUS words: Till The Bitter End""... God speed Tziyon, Shalom! Con musica, Lucho, Latin Jazz Vocalist&amp;Composer"""	NOT
 Anita Hill wasca liar then and she is a liar now.	OFF
 These are truly beautiful and unique.	NOT
 I hope he is safe	NOT
 But you are? Give me a break!	NOT
  I was waiting on him to say the hokey pokey and they turn themselves around. lol Seriously what the heck.	NOT
  Did  advise Iran to do this since he is there go to guy?	NOT
" Bob dickbrain"" Woodward. ""I wish I were Ann Coulter."""""	NOT
Constitution Day -- the Most Important Commemoration of 2018 URL  #ConstitutionDay #MAGA #KAG  #Obama #Clinton #DeepState abuse of power: #Spygate #WitchHunt #Sedition=#TREASON	NOT
  They always get mad when they are losing money. 🇺🇸	NOT
 Don’t doubt a fat man	NOT
           We all had fun!Loved watching eyes light up w excitement when he used their names as they asked questions😍Yes!He is talking to you!😍	NOT
 All those poor conservatives going to be asking for government handouts and relief.	NOT
                     Follow everyone on this tweet. We have to fight Twitter AND the Democrats!	NOT
 He hit the lotto	OFF
 I should make a “sam has new hair and she is fabulous” sign that I have on my person for when we are together	NOT
    So he is misogynistic cause his opinion is different?? I guess that makes you a bigot!	OFF
  I agree he is very intelligent and I like the latest policy of a sovereign wealth fund - something I've long supported. But he just doesn't cut through. Someone like Jo Swinson would get the party more air time imo.	OFF
 Most definitely. I’m not advocating playing either game. Just thinking aloud they might play earlier.	NOT
 they’re abso shite quality tho	OFF
 He needs that exact amount in hanging rope.	NOT
 i love your voice. how do you get it to sound so sexy and strong? #BarbieDreamsVIDEO	NOT
   But ... but ... I was trying to get him to block me. The trans porn story was the perfect ammunition ... but now it will never happen! 😮😧🙁😞😢😭 URL	NOT
 lmaooo you are so wise ily	NOT
 Oppression... We need to start a movement.   Could be worse they could be Antifa dogs :)	OFF
    shitt on Pitt - perfect for wiping the seat! URL	OFF
 Too bad!  Never liked him since I met him years ago!  Very uppity but you see what goes up must come down!  Never think you are too good for anything or anyone!	NOT
             We’ve also written a post about 5 metrics to measure the success of your B2B podcast: URL	NOT
  Which some fantasy gun ban you’re rolling over in your mind would prevent?    Gun Control Is Evil Misspelled  URL	OFF
  ikr? Riding trainer? Have fun running to Lower Rear BackWoodsistan Fucker!	OFF
                    Jaws V: When Jaws Jaws Back - Starring Kurt Chiselchest and Lorna Buxom  Whud I win?  It better not be one of them laser swords...Jess will b jealous.	OFF
 A military tribunal will get Holder.	NOT
 Good Day   I trust that you are well  Please send me your email address	NOT
 Right.!!!! I don't know what the hell he is saying half the time. I would get thrown off the show the first episode.!!!!😟😕	NOT
 You would. Can't fix stupid.  #MAGA #QAnon #ThursdayThoughts #DrainTheDeepState #ThankfulThursday #WWG1WGA #WalkAway	OFF
    I knew we would find out that this is all the liberals’ fault. 🙄	OFF
 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 THAT SUMS UP THE STATE OF LIBERALS	NOT
 Conservatives have become the cadaver party.	OFF
 He is making faces like Peter strokz...	NOT
 His name is Coco!  He is a Pomeranian.  He's actually old.  He's is 12. The most loyal dog I have even known!	NOT
   Different story now he’s attacking Liberals isn’t it 🤔😐 ... he’s been doing this this since #KillGough Wasn’t an issue back then tho (apparently) #auspol	NOT
  Pushed to my limits. URL	OFF
 His jewels have their own gravitational field!🛸	NOT
  Brilliant! #MAGA #WalkAway	NOT
#Muslims and #Islam finally got their #WhiteSupremacist #Terrorists they have wanted for so long they can harp on about and say were worse than them ..  Two 15 year old boys from #Ramsgate!  Jesus 🤔  #MAGA #MEGA #MCGA #MBGA #Conservatives #Patriots URL	NOT
 Trump is just playing whit liberals I bet this is his way to help conservatives win next elections and take credit. Trudeau is in the corner right now. Any deal whit USA will be bad for Canada.	NOT
 she is back !	NOT
  The left have become a bunch of thugs. #NancyPelosi #chuckschumer	OFF
 I do love you but don't give him an excuse..he isn't mentally ill he is a dangerous idiot!!!!	OFF
  Latino Conservatives=Self-Hating Freaks	OFF
 Can we talk about how he is having the worst year of any player in yankee history?	OFF
 YOU ARE HELPING THE #RedWaveRising URL	NOT
 all those muscles	NOT
    Coming out of closet and admit he is Russians asset	NOT
                                                 Hahah yes because trump beat Obama in the election 🤣	NOT
1. My love ~ 2. . . . okai . . there you are ~ URL	NOT
    I am suggesting ways for our Climate Barbie to lead by example. Something liberals don't know how to do. 5 ethic code violations will prove that.	NOT
    You liberals are so “ nice” and “ caring”	NOT
 He is so brutal. Hopefully he sells the team...	OFF
" Now to get inner cities, i.e.#Chicago, to have policies that promote job growth there so that the #nuclearfamily returns. The lack of one is why   have the daily killings, NOT a gun control"" issue. #twill"""	OFF
" It's called FDS or otherwise commonly known as not getting your way"". Antifa members hard at work. 😂"""	NOT
"2) In a weird way the debate about Section 33 reminds me of the gun control debate in the US. They have laws that allow people to own guns designed to kill people yet are shocked when guns are used to kill people. We assumed they would restrain themselves."""""	OFF
  Dolt. You’ve become another nail for Hammer Trump.	OFF
 It's fine..... he's gods Prophet 🙄imagine that nowadays... yes officer i did fuck that elementary student BUT its fine bc god said i could....	NOT
50 year mandatory minimum for ANY crime committed with a gun will substantially reduce violence and put end to gun control babble. NO POLITICIANS will support this because they don't care. Why you ask ? Because they're politicians FIRST #TermLimits URL	NOT
                 Is the blind man  a fash that antifa needs to thrash? Beating up blind guys is over the top!	NOT
 He is compromising an active investigation. Sounds like obstruction of justice to me!	NOT
  It also means her treacherous actions will seriously offend 70% of  who voted to #Leave all *Four Pillars* of the CORRUPT #EU. #ChuckMay #ChuckChequers #BoJo4PM	NOT
 So babies aren't future men? I suppose ripping their limbs off and sucking their dead bodies out and putting them in the trash. That's sorta thing?	OFF
    OK..... you are wrong	NOT
 Like ANTIFA.	NOT
   You are goddamn right both sides will be heard. We want the TRUTH Kavanaugh. Republicans better not put party above country.	NOT
 They just need to go away. No one wants to see them in the media advocating for gun control. It's unseemly.	OFF
"  These gun control scientists"" are a disgrace. They should have their license to publish revoked. 😒"""	OFF
 Please and that bitch will get popped and end up with a lump like her dumb ass sister 💀	OFF
 I wonder if  ground seen if Kaiser is ok if I was him I would of went and got him idgaf all he is worried about is his body building	NOT
   As a veteran of the US Army I have supported different presidents over different periods of my life. Not gonna sit back and watch no one man disgrace #america like this. Be happy with who you support cause he is not good for your country #usa #VoteBlueAndBringAFriend	NOT
#WeMarchForOurLives  #EnoughIsEnough..what say you   we need  Solves Guns special... and the USA fall election (   focused electing ONLY those for actual gun control-dump old #DNC #GOP - with #empowerment 4action URL	NOT
 UK Govt non announcements are the only consistant and affordable policy under Labour or Conservatives for decades. Designed for a soundbite. No immediate resource required. Never likely to ever be implemented. Its propoganda but sadly it has its desired effect.	OFF
#TuesdayThoughts Got a gut feeling TWITTER is now in the gunsights of the Government and President Trump for Anti-Trust violations censoring and shaddowbanning Conservatives --- watch for Big News coming out soon.	NOT
 You are becoming unhinged with this game....	NOT
                                                  Hmm? That’s not biblical. You may want to ask god if you are doing it right. I’m pretty sure you’re supposed to get in that church with all the “people” you don’t care to be around. It’s your persecution. 😂	NOT
   Planned Parenthood provides millions with CONTRACEPTION - thereby eliminating an unplanned pregnancy for most; an unplanned pregnancy that doesn’t potentially result in an abortion.  Conservatives possess no critical thinking skills whatsoever!	NOT
   You gotta prove to the world who you are bale!	NOT
"  Conservatives"" try to preserve institutions that young people are constantly trying to destroy because the aging left brainwash them into taking action. Young people have no conception of a sense of maintaining effective systems. Most are connected to destructive impuse."""	NOT
 You're part of the problem! No more Regressive Liberals. #DrainTheSwamp URL	NOT
 State level crime when the alleged offender was a juvenile. Silly liberals no crime committed by Kavanaugh but probably one by the liar Ford #DemocratsDividingAndDestroyingAmerica #DemocratsHateAmerica	OFF
  I think he is racist out of touch with reality he treats the presidency like a reality show we’re he is starring he has no empathy he is suffering from narcissism he has an in ability to tell the truth he may be mentally incapable of being the President of our Country URL	OFF
  You are correct the one LRT line doesn't but the overall plan does. Transit plans need to start some where usually with a back bone line that you can expand upon and tie into other parts. Why not start with a heavily used corridor funded by the ONT government?	NOT
  Thank you 	NOT
  Kerry needs prosecuted for colluding with Iran. This needs to be done quickly. Revoke his security clearance &amp; remove his passport. He is a traitor--always has been!	OFF
 Eight years the republicans denied obama’s picks. Breitbarters outrage is as phony as their fake president.	OFF
 I am and I'm voting absentee for the first time in a midterm!! #MAGA	NOT
 Got your ass lmao	OFF
 A curly fry in horsey sauce at Arbys and a fry-frosty at Wendys is how you fast food.	NOT
"              Yes they can, Dickey Amendment  ""None of the funds made available in this title may be used, in whole or in part, to advocate or promote gun control, the provision states.""  They can research all they want, they just have to stay out of politics around gun control."""	NOT
7th and 8th grade football will be looking for parent volunteers to help assist with our concession stand.  If you are interested you my email me at darell.maddox	NOT
   Trump is declassifying information and there is nothing you can do about it.  He is NOT the subject of an investigation.  The FBI and DOJ have repeatedly said as much.  Go back to your quackery.	NOT
  Maybe consider this instead Theresa May isn’t real name. She’s Annette Johnson a Mediterranean and the conservatives are now a terrorist org. Sod chequers 🙉😇⭐️🌈⭐️ URL	OFF
  This proves that liberals only care about these issues when Republicans are in control.	NOT
     She just knew she was having a girl!! She is excited now!!	NOT
 Nigga you are tweeting in the shower ???? I hope Siri drown	OFF
 Zim is?  If he is than what’s that make Peyton?  Lol. URL	NOT
  Is the vulgar Antifa creep TRYING to look like a woman..or is it that he just can't HELP IT?	OFF
. Yes. Debunked. URL	NOT
 Cat fight URL	NOT
 Tough to say because football manages to appeal to all sides of the spectrum except maybe the far most liberals...(sorry for the rant lol)	NOT
" Same paint ball range they used for the antifa vs Proudboy"" match last year"""	NOT
 Be quiet SheDevil URL	OFF
 Cause the CIA and FBI WAS good at the time to cover up the greatest corruption ever made by Hussein Obama administration. It’s all coming out All involved with the Deep State.	NOT
  American Conservatives Don't give one shit about the terrorist group Hamas or what they think and or believe.	NOT
 Of course it does. But they weren't interested to him. Domestic abuse is still domestic abuse. So I hope you didn't use this fake rumor just to shit on the habs and that you actually care about domestic abuse.	OFF
"  that's always been the critique to be honest--hence the champagne socialist"" or ""privileged white antifa"" tropes"""	NOT
"    So handsome you are! I think people should donate the  shoes to our homeless veterans and other homeless Americans, after they sew a no"" circle over the emblem."""	NOT
 the dopest most illest female artist ever! That's fucken queen right there hands down!!! Try to argue widdit😋😘	OFF
 Liberals ....cry and complain that all they do URL	OFF
 Don’t judge us Mainers by this (clearly insane) proclamation. He’s off his pins.	NOT
  Aren’t you late for your antifa meeting?	NOT
🛑 Truthfeed News 🛑 👉 'Schumer and Feinstein Go HYSTERICAL and Issue Unhinged Demands to Delay Kavanaugh Vote' #MAGA￼🇺🇸#2A #Prolife URL	NOT
  Antifa is hatred incarnate	NOT
 Goodell should resign. That would be social justice.	NOT
" Why are you acknowledging her existence. Time to block her and give us all a break. She is a nobody"". She use to be a funny comedian who gave away her power to hate and lost almost everything."""	OFF
 Fuck Alan I’m sorry	OFF
 What you are suggesting is thoughts &amp; prayers wouldn't have given you this picture that science &amp; technological advances did? #Science	NOT
"3)  Conservatives think it because the NeoCon infiltration that successfully corrupted, and nearly destroyed, conservatism has been brainwashing them for decades to accept anything with the free trade"" label as good - and anything with ""protectionist"" attached to it as bad."""	OFF
  Do you know why this shameless muslim socialist is still so arrogant and believes in himself thst he thinks he is such a good politician? I’ll tell you why. So many “Stupid American Voters” per Gruber that are so gullible!	OFF
 Why you ignore my best friend she all deserve your fucking follow she love you with all your heart she waiting for 8 years 🙏🏻🙏🏻🙏🏻🙏🏻 	NOT
Actually I avoid purple because everyone loves it and I’m addicted to pissing people off. I also detest the color purple. URL	NOT
...Or conservatives trying to get Bill Clinton... you get the idea. URL	NOT
 Keep Your Pelosi Money !!!!!!! #RedNationRising  #MAGA  #WalkAway	NOT
  When tRUmp posts shit like this you know that he is distracting from something else that is going on. #Distractification	OFF
" Thanks. So the large corporates are going to have to take it on the nose""?  Reason for asking is that they:  1/  Employ a few people in UK, who might not want to see their emplyers leave, and 2/  Represent part of many peoples pensions  "	NOT
   Just goes to show you can be deluded and misled on several and subsequent occasions! I’d ask Dr Lee for an urgent appointment on the grounds of the fact you keep getting these delusions! 🤔😡🇪🇺	NOT
 Fuck yeah you are!!!!	OFF
 We all know #Liberals' poll is completely a BS.	NOT
 The Republican Senate already know who he is that is why they won’t release those documents	NOT
    Everyone has a life story - that is no excuse for being aggressive. If anyone is to blame it is the producer for inviting KW onto the show. She is clearly not well &amp; shouldn’t have been put in a position where that could happen. Her management should not have allowed it either!	OFF
  you have a lot to atone for. You better atone for all your lies. I used to think you were a better person. I can’t see anything but evil.	NOT
 God I hope shes' wrong!	NOT
  Umm she is a reporter asking a question. The Senator is acting like a baby. Is this really what adults act like? Shame on you CBS. Shame.	OFF
     Where did I say he is unplayable? That was the other guy. But vs Houston on the switches in a potential first round series? Sheesh it wouldn't be nice	NOT
  I don't agree with you. But if you want to see a real damsel in distress play the fucking marry Jane missions. They are soooo boring . she's so stupid. URL	OFF
 hallo how are you today i think you are good actor	NOT
  Sloppy and pathetic.	NOT
 Proud to be Antifa AF!!!!	NOT
Prepare for the midterms by reading Creating the Declaration of Independence by  to understand what Made America Great in the First Place URL #MAGA #KAG      	NOT
 This is madness - This is when you know you are going down the same route as Venezuela!!! He is going to turn that sovereign fund into a personal piggy bank	NOT
 President Trump is keepinghis promises but this is the real reason he is hated. URL	OFF
"  Anybody who thinks its gun control"", needs to have a reality check on life."""	NOT
               (s)he is very affectionate and purrs non-stop.	NOT
 All we need now is a gang sign	NOT
  Forget Montel! Those who speak so speak from their own delusional disgusting truth! He is not worth it!  Trash pick up coming! URL	OFF
  You are way off	NOT
  I love the comments about squishy conservatives and their support of the need for guest workers. Sounds like  .	NOT
   #Feinstein needs to go. Her husband should be investigated for his #China deals and the Post Office deals. She is conflicted and this is below dignity	OFF
  take your fish and get out!	NOT
   ANTIFA: THE ANARCHIST WHO WANTS TO ABOLISH GOVERNMENT... BY JOINING IT URL	NOT
 It isn't so much that liberals are ignorant. It's just that they know so many things that aren't so.”  ― Ronald Reagan URL	OFF
" If you are running for re-election on the economy, you're in big trouble. There are 2 things that don't add up in your great economy"" pitch &gt; wage growth &amp; the deficit. In other words, you're screwed. Update your resume. #NovemberIsComing"""	NOT
    So the NDP and Liberals are the same because they are both left? They are two way different parties. For example NDP is way more Socialist than the Liberals and lean way more left.	NOT
#nowplaying WATER SLIDER by SHE IS SUMMER URL	NOT
     Just admit Manchester isn’t blue pal and everyone will be calm when you are the most successful club in the country let alone Manchester than we can talk	NOT
" That's very true Theresa. Most of those MPs however call themselves Conservatives"" oddly enough."""	OFF
 You are so dope man	OFF
  At a community meeting he did not answer the question about gun control. Just skirted around it!	NOT
 God help us if that happens	NOT
 😂😂😂 that he is	NOT
 You are.	NOT
 I guess people won’t be voting conservatives in the next provincial election 😂	NOT
 The Klan was the militant arm of the Democrat Party.  I haven’t seen a past member in public since Sen Byrd died.  Antifa is the new militant arm.	NOT
 Red Flags: She’s a “professor” at a liberal school and she’s “unable to have healthy relationships with men”. Translation: She’s an Antifa Dyke out to stop a Conservative Judge and President Trump even if she has to lie.	OFF
   Trump is done. You are a Anti-Ameican pro-Trump azz!!	OFF
     So conservatives NEVER get abortions? Were you alive when abortions were illegal? I hear it was a pretty awesome time in history.	NOT
 God bless you SIR	NOT
 Donald Trump in Nevada either at that MAGA rally or Tge GOP Convention...His Hollowing Out of America Tour or as Putin likes to put it...”project red wave”	NOT
 Go after NRA if they allowed gun control this wouldn't happen.	OFF
 Liberals support this I thought.	NOT
"Antifa Ally  Yvette Felarca   Takes a Hit to the Head ""  Berkeley 8-5-18 URL via "	NOT
                   Here’s our response to  Antifa  Don’t you EVER ask our family for donations to #Antifa EVER AGAIN!!! URL	NOT
 It freaking sucks	NOT
  I think  is corrupt a back biter and a snake	NOT
"#Kavanaugh can't back out of nomination. He couldn't go back to #DCCircuit w/no repercussions. This charge will follow him. When Dems take back Congress, they WILL launch investigations. Conservatives who lie to get Judgeships will be impeached for high Crimes &amp; Misdemeanors"""""	OFF
   If any left leaning freak attacks me I will attack back. But so many conservatives are just compliant. Happy with just bitching and complaining. How can we fire people up. The left has got energy. Lots of it. And if things don’t change. We’re going to loose.	OFF
"   that was what was observed INITIALLY. any interest in covering how the opposite has occurred since then according to all research and that it ended up being a smart marketing strategy? better make another When ANTIFA attacks"" video as 3 college kids yell in a cafeteria instead."""	NOT
  But refugees! Marijuana! Peoplekind! Gun control!	OFF
...and said Kennedy was model of independent judge. The attack on Kavanaugh's character and integrity via 35-year-old accusations obscures his self-characterization as next Anthony Kennedy. There are no conservatives ( in the Senate.	NOT
  California is a state. In the USA. How stupid do you have to be to think there is gun control?	NOT
 Oh he is more than that lol	NOT
 How are those strict gun control laws working out for you Dems!	NOT
 He is so talented!	NOT
 I loved her since victorious. She was my first girl crush but when I first heard The Way I became a hardcore stan.	OFF
   I thought conservatives were the ones trying to rewrite history? 🤔 URL	NOT
    He is great! Awesome songs... I love walk on by and what it is best!	NOT
 The 1965 immigration Act worked exactly how liberals hoped it would. Demographics are destiny.	NOT
   But under #Trump they agreed to take him back to Germany. So thank you  !!	NOT
 At least we now know why she is called princess toadstool	OFF
 By 'democracy' of course he means the Democrat party.	NOT
 YOU ARE TRULY a champion in every sense!! You win AND lose with grace!  you too are a champion!! Thanks for the terrific tournament!! URL	NOT
 Yes you are stalking. That's what a weirdo would do. If my tweets over video games hurt your feelings then go ahead and block me. Lol	OFF
Thank you   #MAGA #KAG #WalkAway URL	NOT
 bitch i saw your whole ass tweet from wednesday you bitches always talking shit then back pedaling lmao just admit it	OFF
  Because he is a liberal.	NOT
  He is a legend😜	NOT
 Maybe your underlying theory is wrong.   There are a number of ways in which the nomination supports MAGA. Some of which Trump has hinted at.	NOT
 I'M ALMOST SHOT BY LA GANG MEMBER/ILLEGAL IN TRAFFIC 9/5/4.45 PM MY BELIEF IN THE 2ND AMENDMENT:REACHES ABSOLUTE:CRIMINALS WANT VICTIMS UNARMED:PIX LATER: NRA GUN CONTROL RIGHTS GRAB FALSE FLAG 2A #ICE POLSI FIENSTINE TRUMP	OFF
  They probably get bonus pay for that	NOT
 He is quite the yarn spinner	NOT
  It's too had liberals are exempt from laws.	NOT
  Not so bloodless for some  ... because ANTIFA...	NOT
   obama took away the constitution from us and that is a FACT..SANCTUARY STATES takes away OUR guarantied Protection from Invasion...Obamas BLM and ANTIFA that takes away OUR guarantied Protection from DOMESTIC VIOLENCE by the way all gun control laws come from Article 4 sec 4	NOT
 she is the only (semi?) important girl chara so ig thats who normie fans relate to? like also its teacher/student which is an obvious straight ship	NOT
" I hope you're also spending energy focusing on #antifa and the endless attacks on conservative citizens, cops, journalists, their destruction of property and the strange phenominon of journalists"" ignoring them?  Just kidding. Not like you're a real journalist/documentarian."""	NOT
  How about really healing the country by leaving it and taking the rest of the loony liberals with you	OFF
 this is the guy who put us on the original 100 antifa in C'Ville and signed it 'you're welcome'	NOT
